run_id,scenario_id,scheduler_name,seed,metric,dimension,value,unit
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,simulation_duration,,20000.0,ms
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,total_requests,,90.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,assigned_requests,,90.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,completed_requests,,90.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,rejected_requests,,0.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadlines_met,,90.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_misses,,0.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,useful_valid_predictions,,89.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,correct_predictions,,89.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_satisfaction_rate,,1.0,ratio
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,useful_goodput,,4.45,requests_per_second
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,mean_end_to_end_latency,,73.78959408842127,ms
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,p95_end_to_end_latency,,73.78920372000357,ms
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,actual_prediction_accuracy,,0.9888888888888889,ratio
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,total_estimated_energy,,61.13890169999999,normalized_units
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,estimated_energy_per_completed_request,,0.6793211299999999,normalized_units_per_request
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,device_busy_time,edge-server,13.284334799966018,ms
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,device_utilization,edge-server,0.0006642167399983009,ratio
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,device_busy_time,gateway,0.0,ms
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,device_utilization,gateway,0.0,ratio
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,device_busy_time,mobile,0.0,ms
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,device_utilization,mobile,0.0,ratio
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,model_selection_count,logistic-regression-v1,90.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,model_selection_percentage,logistic-regression-v1,100.0,percent
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,model_selection_count,mlp-v1,0.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,model_selection_percentage,mlp-v1,0.0,percent
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,model_selection_count,random-forest-v1,0.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,model_selection_percentage,random-forest-v1,0.0,percent
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_miss_cause_count,network_delay,0.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_miss_cause_rate,network_delay,0.0,ratio
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_miss_cause_count,queue_delay,0.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_miss_cause_rate,queue_delay,0.0,ratio
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_miss_cause_count,inference_time,0.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_miss_cause_rate,inference_time,0.0,ratio
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_miss_cause_count,incorrect_static_estimate,0.0,requests
core-bursty-fastest_device-seed-3,bursty,fastest_device,3,deadline_miss_cause_rate,incorrect_static_estimate,0.0,ratio
